% Feature correlation 

@relation 'Feature correlation'

@attribute 'First feature id' numeric
@attribute 'First feature dimension' numeric
@attribute 'Second feature id' numeric
@attribute 'Second feature dimension' numeric
@attribute 'Correlation coefficient' numeric

@data
60,5,206,10,0.21122
60,5,206,11,0.20933
60,5,206,12,0.28493
60,5,207,1,0.049516
60,5,209,1,0.16461
60,5,209,2,0.072343
60,5,209,3,0.11779
60,5,209,4,0.097165
60,5,209,5,0.046064
60,5,209,6,0.089076
60,5,209,7,0.060966
60,5,209,8,0.056189
60,5,209,9,0.063646
60,5,209,10,0.087383
60,5,209,11,0.093672
60,5,209,12,0.060208
60,5,210,1,0.11524
60,5,210,2,0.059646
60,5,210,3,0.073432
60,5,210,4,0.086706
60,5,210,5,0.076294
60,5,210,6,0.14248
60,5,210,7,0.077501
60,5,210,8,0.12399
60,5,210,9,0.070246
60,5,210,10,0.078071
60,5,210,11,0.060424
60,5,210,12,0.066882
60,5,211,1,0.080567
60,5,211,2,0.053216
60,5,211,3,0.045876
60,5,212,1,0.056321
60,5,212,2,0.036148
60,5,212,3,0.028547
60,5,213,1,0.05687
60,5,213,2,0.026109
60,5,213,3,0.02798
60,5,214,1,0.051486
60,5,214,2,0.021645
60,5,214,3,0.026366
60,5,215,1,0.044274
60,5,215,2,0.01924
60,5,215,3,0.026111
60,5,216,1,0.057676
60,5,216,2,0.072487
60,5,216,3,0.075934
60,5,216,4,0.13636
60,5,216,5,0.060827
60,5,216,6,0.06946
60,5,217,1,0.093185
60,5,218,1,0.11153
60,5,218,2,0.089041
60,5,218,3,0.076628
60,5,218,4,0.074274
60,5,218,5,0.065307
60,5,218,6,0.07697
60,5,218,7,0.076683
60,5,218,8,0.070367
60,5,218,9,0.074385
60,5,218,10,0.091979
60,5,218,11,0.091226
60,5,218,12,0.074582
60,5,401,1,0.073649
60,5,402,1,0.19119
60,5,405,1,0.063799
60,5,406,1,0.013348
60,5,407,1,0.099788
60,5,410,1,0.11027
60,5,410,2,0.062354
60,5,410,3,0.19795
60,5,410,4,0.23718
60,5,410,5,0.2288
60,5,410,6,0.086222
60,5,410,7,0.064213
60,5,418,1,0.066488
60,5,420,1,0.074861
60,5,421,1,NaN
60,5,422,1,0.063375
60,5,425,1,0.058775
60,5,427,1,0.083909
60,5,427,2,0.062699
60,5,427,3,0.058425
60,5,427,4,0.054867
60,5,427,5,0.054957
60,6,60,7,0.4232
60,6,60,8,0.43229
60,6,60,9,0.42599
60,6,60,10,0.44339
60,6,61,1,0.06303
60,6,61,2,0.068428
60,6,61,3,0.069671
60,6,61,4,0.068866
60,6,61,5,0.077959
60,6,61,6,0.085677
60,6,61,7,0.11145
60,6,61,8,0.089322
60,6,61,9,0.080595
60,6,61,10,0.073112
60,6,62,1,0.057926
60,6,62,2,0.096051
60,6,62,3,0.13283
60,6,62,4,0.16978
60,6,62,5,0.21352
60,6,62,6,0.30648
60,6,62,7,0.25095
60,6,62,8,0.22306
60,6,62,9,0.12203
60,6,62,10,0.17648
60,6,200,1,0.10739
60,6,201,1,0.051821
60,6,202,1,0.056188
60,6,202,2,0.043024
60,6,203,1,0.031543
60,6,204,1,0.11059
60,6,204,2,0.081207
60,6,204,3,0.091102
60,6,204,4,0.097557
60,6,204,5,0.092207
60,6,204,6,0.088293
60,6,204,7,0.079402
60,6,204,8,0.081055
60,6,204,9,0.081603
60,6,204,10,0.073817
60,6,204,11,0.12912
60,6,204,12,0.16416
60,6,204,13,0.072626
60,6,204,14,0.059399
60,6,204,15,0.073477
60,6,204,16,0.043053
60,6,204,17,0.06095
60,6,204,18,0.05631
60,6,204,19,0.056984
60,6,204,20,0.082777
60,6,204,21,0.072389
60,6,204,22,0.08683
60,6,204,23,0.10729
60,6,204,24,0.19436
60,6,205,1,0.08004
60,6,206,1,0.21206
60,6,206,2,0.20532
60,6,206,3,0.19377
60,6,206,4,0.18281
60,6,206,5,0.17831
60,6,206,6,0.17755
60,6,206,7,0.17481
60,6,206,8,0.27965
60,6,206,9,0.32747
60,6,206,10,0.24586
60,6,206,11,0.2205
60,6,206,12,0.22275
60,6,207,1,0.047493
60,6,209,1,0.06926
60,6,209,2,0.049688
60,6,209,3,0.04929
60,6,209,4,0.059634
60,6,209,5,0.052383
60,6,209,6,0.082956
60,6,209,7,0.070579
60,6,209,8,0.099994
60,6,209,9,0.10499
60,6,209,10,0.054508
60,6,209,11,0.094528
60,6,209,12,0.053054
60,6,210,1,0.11237
60,6,210,2,0.065616
60,6,210,3,0.089824
60,6,210,4,0.081869
60,6,210,5,0.075987
60,6,210,6,0.058382
60,6,210,7,0.076362
60,6,210,8,0.059675
60,6,210,9,0.082034
60,6,210,10,0.044898
60,6,210,11,0.088408
60,6,210,12,0.054209
60,6,211,1,0.08004
60,6,211,2,0.052023
60,6,211,3,0.043009
60,6,212,1,0.051303
60,6,212,2,0.04083
60,6,212,3,0.02866
60,6,213,1,0.052098
60,6,213,2,0.046178
60,6,213,3,0.027407
60,6,214,1,0.049939
60,6,214,2,0.02955
60,6,214,3,0.027121
60,6,215,1,0.045479
60,6,215,2,0.020826
60,6,215,3,0.025892
60,6,216,1,0.055879
60,6,216,2,0.060825
60,6,216,3,0.1063
60,6,216,4,0.10495
60,6,216,5,0.062175
60,6,216,6,0.078843
60,6,217,1,0.090472
60,6,218,1,0.071552
60,6,218,2,0.07521
60,6,218,3,0.068811
60,6,218,4,0.070221
60,6,218,5,0.069792
60,6,218,6,0.079829
60,6,218,7,0.074734
60,6,218,8,0.080419
60,6,218,9,0.082038
60,6,218,10,0.068473
60,6,218,11,0.074792
60,6,218,12,0.068932
60,6,401,1,0.074037
60,6,402,1,0.20801
60,6,405,1,0.067357
60,6,406,1,0.013002
60,6,407,1,0.099668
60,6,410,1,0.11174
60,6,410,2,0.061669
60,6,410,3,0.20767
60,6,410,4,0.25295
60,6,410,5,0.24404
60,6,410,6,0.090828
60,6,410,7,0.065875
60,6,418,1,0.068092
60,6,420,1,0.072936
60,6,421,1,NaN
60,6,422,1,0.058081
60,6,425,1,0.058903
60,6,427,1,0.087468
60,6,427,2,0.063252
60,6,427,3,0.059601
60,6,427,4,0.05938
60,6,427,5,0.05676
60,7,60,8,0.51075
60,7,60,9,0.49862
60,7,60,10,0.51153
60,7,61,1,0.066708
60,7,61,2,0.071613
60,7,61,3,0.075471
60,7,61,4,0.074947
60,7,61,5,0.067745
60,7,61,6,0.069948
60,7,61,7,0.08842
60,7,61,8,0.093244
60,7,61,9,0.085226
60,7,61,10,0.075011
60,7,62,1,0.062139
60,7,62,2,0.1025
60,7,62,3,0.14838
60,7,62,4,0.18128
60,7,62,5,0.224
60,7,62,6,0.23413
60,7,62,7,0.4013
60,7,62,8,0.25118
60,7,62,9,0.13714
60,7,62,10,0.19724
60,7,200,1,0.11515
60,7,201,1,0.04547
60,7,202,1,0.035928
60,7,202,2,0.036062
60,7,203,1,0.027981
60,7,204,1,0.089365
60,7,204,2,0.083581
60,7,204,3,0.074825
60,7,204,4,0.08708
60,7,204,5,0.076896
60,7,204,6,0.1158
60,7,204,7,0.14149
60,7,204,8,0.09477
60,7,204,9,0.095286
60,7,204,10,0.081302
60,7,204,11,0.087915
60,7,204,12,0.090345
60,7,204,13,0.045606
60,7,204,14,0.042407
60,7,204,15,0.055023
60,7,204,16,0.073284
60,7,204,17,0.069704
60,7,204,18,0.079664
60,7,204,19,0.16373
60,7,204,20,0.068927
60,7,204,21,0.049019
60,7,204,22,0.049406
60,7,204,23,0.042797
60,7,204,24,0.065219
60,7,205,1,0.085993
60,7,206,1,0.22061
60,7,206,2,0.21018
60,7,206,3,0.26904
60,7,206,4,0.29047
60,7,206,5,0.22274
60,7,206,6,0.20644
60,7,206,7,0.20854
60,7,206,8,0.24264
60,7,206,9,0.27194
60,7,206,10,0.26003
60,7,206,11,0.24913
60,7,206,12,0.2441
60,7,207,1,0.042748
60,7,209,1,0.04668
60,7,209,2,0.065666
60,7,209,3,0.049945
60,7,209,4,0.096168
60,7,209,5,0.037595
60,7,209,6,0.058161
60,7,209,7,0.050801
60,7,209,8,0.051143
60,7,209,9,0.043882
60,7,209,10,0.052566
60,7,209,11,0.046923
60,7,209,12,0.040256
60,7,210,1,0.055526
60,7,210,2,0.066923
60,7,210,3,0.036691
60,7,210,4,0.064186
60,7,210,5,0.035021
60,7,210,6,0.051373
60,7,210,7,0.057302
60,7,210,8,0.073352
60,7,210,9,0.065282
60,7,210,10,0.058378
60,7,210,11,0.072631
60,7,210,12,0.048115
60,7,211,1,0.085993
60,7,211,2,0.047867
60,7,211,3,0.045618
60,7,212,1,0.046134
60,7,212,2,0.034882
60,7,212,3,0.030031
60,7,213,1,0.046724
60,7,213,2,0.039774
60,7,213,3,0.028409
60,7,214,1,0.045062
60,7,214,2,0.037691
60,7,214,3,0.025564
60,7,215,1,0.041047
60,7,215,2,0.029133
60,7,215,3,0.024315
60,7,216,1,0.049287
60,7,216,2,0.054174
60,7,216,3,0.090057
60,7,216,4,0.064752
60,7,216,5,0.075824
60,7,216,6,0.052746
60,7,217,1,0.099227
60,7,218,1,0.068743
60,7,218,2,0.080623
60,7,218,3,0.067384
60,7,218,4,0.075417
60,7,218,5,0.062171
60,7,218,6,0.063724
60,7,218,7,0.066789
60,7,218,8,0.061868
60,7,218,9,0.067006
60,7,218,10,0.068665
60,7,218,11,0.070163
60,7,218,12,0.071369
60,7,401,1,0.083669
60,7,402,1,0.22298
60,7,405,1,0.07114
60,7,406,1,0.011056
60,7,407,1,0.10144
60,7,410,1,0.11614
60,7,410,2,0.059557
60,7,410,3,0.22133
60,7,410,4,0.26768
60,7,410,5,0.25826
60,7,410,6,0.091507
60,7,410,7,0.065978
60,7,418,1,0.070345
60,7,420,1,0.075004
60,7,421,1,NaN
60,7,422,1,0.062437
60,7,425,1,0.059734
60,7,427,1,0.088202
60,7,427,2,0.065732
60,7,427,3,0.058552
60,7,427,4,0.060604
60,7,427,5,0.059509
60,8,60,9,0.61296
60,8,60,10,0.59773
60,8,61,1,0.082164
60,8,61,2,0.082107
60,8,61,3,0.080691
60,8,61,4,0.080368
60,8,61,5,0.081093
60,8,61,6,0.086288
60,8,61,7,0.0883
60,8,61,8,0.11499
60,8,61,9,0.1238
60,8,61,10,0.11773
60,8,62,1,0.065302
60,8,62,2,0.10772
60,8,62,3,0.15309
60,8,62,4,0.18862
60,8,62,5,0.23217
60,8,62,6,0.24277
60,8,62,7,0.30468
60,8,62,8,0.45143
60,8,62,9,0.19928
60,8,62,10,0.24906
60,8,200,1,0.14275
60,8,201,1,0.057762
60,8,202,1,0.032412
60,8,202,2,0.03986
60,8,203,1,0.024221
60,8,204,1,0.12748
60,8,204,2,0.13644
60,8,204,3,0.11549
60,8,204,4,0.11361
60,8,204,5,0.11141
60,8,204,6,0.11809
60,8,204,7,0.11085
60,8,204,8,0.10979
60,8,204,9,0.11595
60,8,204,10,0.10133
60,8,204,11,0.094473
60,8,204,12,0.092695
60,8,204,13,0.069693
60,8,204,14,0.10836
60,8,204,15,0.089616
60,8,204,16,0.0513
60,8,204,17,0.068466
60,8,204,18,0.058236
60,8,204,19,0.092478
60,8,204,20,0.070271
60,8,204,21,0.081497
60,8,204,22,0.070794
60,8,204,23,0.077384
60,8,204,24,0.086526
60,8,205,1,0.1107
60,8,206,1,0.24569
60,8,206,2,0.24109
60,8,206,3,0.23874
60,8,206,4,0.23246
60,8,206,5,0.22076
60,8,206,6,0.21995
60,8,206,7,0.21871
60,8,206,8,0.22827
60,8,206,9,0.25515
60,8,206,10,0.30787
60,8,206,11,0.29993
60,8,206,12,0.26004
60,8,207,1,0.056069
60,8,209,1,0.043767
60,8,209,2,0.040119
60,8,209,3,0.04515
60,8,209,4,0.029703
60,8,209,5,0.041137
60,8,209,6,0.044127
60,8,209,7,0.038349
60,8,209,8,0.039587
60,8,209,9,0.059404
60,8,209,10,0.04138
60,8,209,11,0.069078
60,8,209,12,0.035432
60,8,210,1,0.043572
60,8,210,2,0.050899
60,8,210,3,0.062809
60,8,210,4,0.052508
60,8,210,5,0.044735
60,8,210,6,0.047028
60,8,210,7,0.039847
60,8,210,8,0.037297
60,8,210,9,0.060088
60,8,210,10,0.035035
60,8,210,11,0.045461
60,8,210,12,0.031302
60,8,211,1,0.1107
60,8,211,2,0.059272
60,8,211,3,0.061799
60,8,212,1,0.059519
60,8,212,2,0.048459
60,8,212,3,0.040862
60,8,213,1,0.058554
60,8,213,2,0.056519
60,8,213,3,0.032294
60,8,214,1,0.053532
60,8,214,2,0.060476
60,8,214,3,0.032262
60,8,215,1,0.045891
60,8,215,2,0.057935
60,8,215,3,0.032036
60,8,216,1,0.052434
60,8,216,2,0.045022
60,8,216,3,0.052615
60,8,216,4,0.070877
60,8,216,5,0.04029
60,8,216,6,0.051571
60,8,217,1,0.10726
60,8,218,1,0.068099
60,8,218,2,0.07769
60,8,218,3,0.066826
60,8,218,4,0.074414
60,8,218,5,0.065813
60,8,218,6,0.061106
60,8,218,7,0.071487
60,8,218,8,0.066968
60,8,218,9,0.071488
60,8,218,10,0.07029
60,8,218,11,0.073295
60,8,218,12,0.068598
60,8,401,1,0.09288
60,8,402,1,0.23956
60,8,405,1,0.075364
60,8,406,1,0.01136
60,8,407,1,0.11419
60,8,410,1,0.1257
60,8,410,2,0.068175
60,8,410,3,0.23516
60,8,410,4,0.28624
60,8,410,5,0.27023
60,8,410,6,0.10211
60,8,410,7,0.073775
60,8,418,1,0.075879
60,8,420,1,0.088766
60,8,421,1,NaN
60,8,422,1,0.070998
60,8,425,1,0.065205
60,8,427,1,0.098602
60,8,427,2,0.072827
60,8,427,3,0.06339
60,8,427,4,0.063264
60,8,427,5,0.065205
60,9,60,10,0.65263
60,9,61,1,0.095819
60,9,61,2,0.10448
60,9,61,3,0.090347
60,9,61,4,0.090904
60,9,61,5,0.095055
60,9,61,6,0.10095
60,9,61,7,0.11426
60,9,61,8,0.12269
60,9,61,9,0.15396
60,9,61,10,0.15692
60,9,62,1,0.067095
60,9,62,2,0.10674
60,9,62,3,0.15037
60,9,62,4,0.18724
60,9,62,5,0.22823
60,9,62,6,0.24093
60,9,62,7,0.29785
60,9,62,8,0.31839
60,9,62,9,0.40127
60,9,62,10,0.31042
60,9,200,1,0.15621
60,9,201,1,0.07114
60,9,202,1,0.03328
60,9,202,2,0.053084
60,9,203,1,0.02393
60,9,204,1,0.13681
60,9,204,2,0.13121
60,9,204,3,0.12868
60,9,204,4,0.13381
60,9,204,5,0.12828
60,9,204,6,0.12915
60,9,204,7,0.13252
60,9,204,8,0.15882
60,9,204,9,0.14349
60,9,204,10,0.13308
60,9,204,11,0.12955
60,9,204,12,0.13208
60,9,204,13,0.058383
60,9,204,14,0.078882
60,9,204,15,0.094671
60,9,204,16,0.065986
60,9,204,17,0.082741
60,9,204,18,0.075129
60,9,204,19,0.10994
60,9,204,20,0.13337
60,9,204,21,0.11927
60,9,204,22,0.093027
60,9,204,23,0.070497
60,9,204,24,0.092647
60,9,205,1,0.13449
60,9,206,1,0.25331
60,9,206,2,0.2464
60,9,206,3,0.23241
60,9,206,4,0.23952
60,9,206,5,0.26484
60,9,206,6,0.25295
60,9,206,7,0.24792
60,9,206,8,0.25747
60,9,206,9,0.2783
60,9,206,10,0.28413
60,9,206,11,0.26822
60,9,206,12,0.25847
60,9,207,1,0.058774
60,9,209,1,0.035697
60,9,209,2,0.033412
60,9,209,3,0.032681
60,9,209,4,0.035544
60,9,209,5,0.037351
60,9,209,6,0.040104
60,9,209,7,0.036182
60,9,209,8,0.033788
60,9,209,9,0.046696
60,9,209,10,0.038505
60,9,209,11,0.034307
60,9,209,12,0.032458
60,9,210,1,0.036488
60,9,210,2,0.041264
60,9,210,3,0.029693
60,9,210,4,0.041661
60,9,210,5,0.035505
60,9,210,6,0.032651
60,9,210,7,0.032298
60,9,210,8,0.033273
60,9,210,9,0.041005
60,9,210,10,0.046494
60,9,210,11,0.031905
60,9,210,12,0.03673
60,9,211,1,0.13449
60,9,211,2,0.061453
60,9,211,3,0.071292
60,9,212,1,0.074613
60,9,212,2,0.052577
60,9,212,3,0.055209
60,9,213,1,0.073475
60,9,213,2,0.059276
60,9,213,3,0.038258
60,9,214,1,0.06528
60,9,214,2,0.062754
60,9,214,3,0.035137
60,9,215,1,0.055681
60,9,215,2,0.05988
60,9,215,3,0.038443
60,9,216,1,0.048196
60,9,216,2,0.044428
60,9,216,3,0.038478
60,9,216,4,0.059194
60,9,216,5,0.040328
60,9,216,6,0.042174
60,9,217,1,0.11082
60,9,218,1,0.069723
60,9,218,2,0.080223
60,9,218,3,0.069526
60,9,218,4,0.072222
60,9,218,5,0.06986
60,9,218,6,0.066712
60,9,218,7,0.074028
60,9,218,8,0.06777
60,9,218,9,0.070615
60,9,218,10,0.068226
60,9,218,11,0.073548
60,9,218,12,0.072572
60,9,401,1,0.095262
60,9,402,1,0.23656
60,9,405,1,0.078559
60,9,406,1,0.011363
60,9,407,1,0.12837
60,9,410,1,0.13611
60,9,410,2,0.076577
60,9,410,3,0.23248
60,9,410,4,0.28377
60,9,410,5,0.26919
60,9,410,6,0.11495
60,9,410,7,0.080935
60,9,418,1,0.085573
60,9,420,1,0.10157
60,9,421,1,NaN
60,9,422,1,0.079561
60,9,425,1,0.07003
60,9,427,1,0.10231
60,9,427,2,0.076794
60,9,427,3,0.065714
60,9,427,4,0.068582
60,9,427,5,0.067875
60,10,61,1,0.092231
60,10,61,2,0.1014
60,10,61,3,0.090847
60,10,61,4,0.085405
60,10,61,5,0.084941
60,10,61,6,0.091932
60,10,61,7,0.10121
60,10,61,8,0.10094
60,10,61,9,0.098618
60,10,61,10,0.11389
60,10,62,1,0.073237
60,10,62,2,0.11349
60,10,62,3,0.1599
60,10,62,4,0.19604
60,10,62,5,0.24044
60,10,62,6,0.24997
60,10,62,7,0.29741
60,10,62,8,0.28108
60,10,62,9,0.18113
60,10,62,10,0.48401
60,10,200,1,0.14294
60,10,201,1,0.050288
60,10,202,1,0.02742
60,10,202,2,0.037756
60,10,203,1,0.016442
60,10,204,1,0.11314
60,10,204,2,0.11291
60,10,204,3,0.12053
60,10,204,4,0.12894
60,10,204,5,0.12247
60,10,204,6,0.12524
60,10,204,7,0.11703
60,10,204,8,0.11881
60,10,204,9,0.14172
60,10,204,10,0.10157
60,10,204,11,0.10896
60,10,204,12,0.10217
60,10,204,13,0.052513
60,10,204,14,0.061578
60,10,204,15,0.090664
60,10,204,16,0.049756
60,10,204,17,0.077144
60,10,204,18,0.064693
60,10,204,19,0.087051
60,10,204,20,0.075013
60,10,204,21,0.099618
60,10,204,22,0.059429
60,10,204,23,0.058408
60,10,204,24,0.064259
60,10,205,1,0.14401
60,10,206,1,0.26079
60,10,206,2,0.25369
60,10,206,3,0.2442
60,10,206,4,0.24167
60,10,206,5,0.23489
60,10,206,6,0.2266
60,10,206,7,0.23134
60,10,206,8,0.25853
60,10,206,9,0.29384
60,10,206,10,0.29023
60,10,206,11,0.28253
60,10,206,12,0.27484
60,10,207,1,0.056344
60,10,209,1,0.024736
60,10,209,2,0.02731
60,10,209,3,0.026137
60,10,209,4,0.025085
60,10,209,5,0.02876
60,10,209,6,0.02496
60,10,209,7,0.030255
60,10,209,8,0.026085
60,10,209,9,0.034945
60,10,209,10,0.025362
60,10,209,11,0.026169
60,10,209,12,0.026653
60,10,210,1,0.024589
60,10,210,2,0.031176
60,10,210,3,0.024572
60,10,210,4,0.031763
60,10,210,5,0.026596
60,10,210,6,0.024795
60,10,210,7,0.026975
60,10,210,8,0.026164
60,10,210,9,0.032692
60,10,210,10,0.028441
60,10,210,11,0.025581
60,10,210,12,0.026021
60,10,211,1,0.14401
60,10,211,2,0.059975
60,10,211,3,0.059498
60,10,212,1,0.067651
60,10,212,2,0.039754
60,10,212,3,0.047457
60,10,213,1,0.066217
60,10,213,2,0.041349
60,10,213,3,0.038516
60,10,214,1,0.058171
60,10,214,2,0.043298
60,10,214,3,0.033811
60,10,215,1,0.048213
60,10,215,2,0.042125
60,10,215,3,0.032086
60,10,216,1,0.040306
60,10,216,2,0.039172
60,10,216,3,0.030698
60,10,216,4,0.051099
60,10,216,5,0.031145
60,10,216,6,0.036512
60,10,217,1,0.10679
60,10,218,1,0.064149
60,10,218,2,0.074968
60,10,218,3,0.061269
60,10,218,4,0.068903
60,10,218,5,0.064084
60,10,218,6,0.061882
60,10,218,7,0.071584
60,10,218,8,0.064127
60,10,218,9,0.066937
60,10,218,10,0.06292
60,10,218,11,0.070611
60,10,218,12,0.06895
60,10,401,1,0.09692
60,10,402,1,0.24619
60,10,405,1,0.08335
60,10,406,1,0.0093741
60,10,407,1,0.1167
60,10,410,1,0.1305
60,10,410,2,0.073589
60,10,410,3,0.24001
60,10,410,4,0.29117
60,10,410,5,0.27619
60,10,410,6,0.1108
60,10,410,7,0.077554
60,10,418,1,0.078751
60,10,420,1,0.09317
60,10,421,1,NaN
60,10,422,1,0.07439
60,10,425,1,0.066386
60,10,427,1,0.10056
60,10,427,2,0.076304
60,10,427,3,0.064436
60,10,427,4,0.063817
60,10,427,5,0.065717
61,1,61,2,0.23814
61,1,61,3,0.13758
61,1,61,4,0.1204
61,1,61,5,0.12125
61,1,61,6,0.12942
61,1,61,7,0.14161
61,1,61,8,0.14675
61,1,61,9,0.14956
61,1,61,10,0.13921
61,1,62,1,0.096472
61,1,62,2,0.055742
61,1,62,3,0.043451
61,1,62,4,0.043427
61,1,62,5,0.049366
61,1,62,6,0.049676
61,1,62,7,0.063351
61,1,62,8,0.09761
61,1,62,9,0.11715
61,1,62,10,0.12251
61,1,200,1,0.092752
61,1,201,1,0.14754
61,1,202,1,0.033697
61,1,202,2,0.068022
61,1,203,1,0.02914
61,1,204,1,0.17137
61,1,204,2,0.15695
61,1,204,3,0.15252
61,1,204,4,0.23677
61,1,204,5,0.15675
61,1,204,6,0.16764
61,1,204,7,0.15382
61,1,204,8,0.15633
61,1,204,9,0.52975
61,1,204,10,0.14593
61,1,204,11,0.15431
61,1,204,12,0.14983
61,1,204,13,0.162
61,1,204,14,0.14009
61,1,204,15,0.12312
61,1,204,16,0.10967
61,1,204,17,0.12762
61,1,204,18,0.16643
61,1,204,19,0.12136
61,1,204,20,0.1352
61,1,204,21,0.37373
61,1,204,22,0.12047
61,1,204,23,0.14572
61,1,204,24,0.12402
61,1,205,1,0.42396
61,1,206,1,0.090454
61,1,206,2,0.088543
61,1,206,3,0.085348
61,1,206,4,0.088906
61,1,206,5,0.092785
61,1,206,6,0.09901
61,1,206,7,0.10719
61,1,206,8,0.087095
61,1,206,9,0.15427
61,1,206,10,0.11669
61,1,206,11,0.098241
61,1,206,12,0.091572
61,1,207,1,0.18742
61,1,209,1,0.050874
61,1,209,2,0.058527
61,1,209,3,0.053609
61,1,209,4,0.051309
61,1,209,5,0.05425
61,1,209,6,0.054697
61,1,209,7,0.070471
61,1,209,8,0.04898
61,1,209,9,0.10088
61,1,209,10,0.048897
61,1,209,11,0.059532
61,1,209,12,0.067426
61,1,210,1,0.056806
61,1,210,2,0.077398
61,1,210,3,0.051821
61,1,210,4,0.083252
61,1,210,5,0.05764
61,1,210,6,0.055613
61,1,210,7,0.062373
61,1,210,8,0.050592
61,1,210,9,0.083178
61,1,210,10,0.056122
61,1,210,11,0.04962
61,1,210,12,0.059729
61,1,211,1,0.42396
61,1,211,2,0.18245
61,1,211,3,0.071689
61,1,212,1,0.22223
61,1,212,2,0.063307
61,1,212,3,0.067892
61,1,213,1,0.18818
61,1,213,2,0.050932
61,1,213,3,0.062011
61,1,214,1,0.17163
61,1,214,2,0.0464
61,1,214,3,0.042299
61,1,215,1,0.15605
61,1,215,2,0.042982
61,1,215,3,0.031707
61,1,216,1,0.059587
61,1,216,2,0.052079
61,1,216,3,0.050519
61,1,216,4,0.090899
61,1,216,5,0.051959
61,1,216,6,0.067785
61,1,217,1,0.060652
61,1,218,1,0.10853
61,1,218,2,0.10257
61,1,218,3,0.10797
61,1,218,4,0.10432
61,1,218,5,0.10172
61,1,218,6,0.10736
61,1,218,7,0.10742
61,1,218,8,0.10583
61,1,218,9,0.11025
61,1,218,10,0.10974
61,1,218,11,0.10126
61,1,218,12,0.10238
61,1,401,1,0.23605
61,1,402,1,0.167
61,1,405,1,0.14239
61,1,406,1,0.02341
61,1,407,1,0.26195
61,1,410,1,0.10826
61,1,410,2,0.11868
61,1,410,3,0.11168
61,1,410,4,0.11156
61,1,410,5,0.11668
61,1,410,6,0.13585
61,1,410,7,0.12509
61,1,418,1,0.11041
61,1,420,1,0.18248
61,1,421,1,NaN
61,1,422,1,0.10593
61,1,425,1,0.077712
61,1,427,1,0.11962
61,1,427,2,0.089794
61,1,427,3,0.075422
61,1,427,4,0.072865
61,1,427,5,0.076183
61,2,61,3,0.31589
61,2,61,4,0.17756
61,2,61,5,0.16986
61,2,61,6,0.18083
61,2,61,7,0.21169
61,2,61,8,0.22812
61,2,61,9,0.27181
61,2,61,10,0.25155
61,2,62,1,0.043397
61,2,62,2,0.064489
61,2,62,3,0.050163
61,2,62,4,0.05189
61,2,62,5,0.050078
61,2,62,6,0.052124
61,2,62,7,0.063115
61,2,62,8,0.092059
61,2,62,9,0.12804
61,2,62,10,0.14358
61,2,200,1,0.086503
61,2,201,1,0.17264
61,2,202,1,0.034409
61,2,202,2,0.074247
61,2,203,1,0.031679
61,2,204,1,0.39008
61,2,204,2,0.26805
61,2,204,3,0.25609
61,2,204,4,0.49226
61,2,204,5,0.26365
61,2,204,6,0.29552
61,2,204,7,0.2703
61,2,204,8,0.26746
61,2,204,9,0.56866
61,2,204,10,0.2455
61,2,204,11,0.27943
61,2,204,12,0.25273
61,2,204,13,0.086543
61,2,204,14,0.11618
61,2,204,15,0.10864
61,2,204,16,0.14999
61,2,204,17,0.10966
61,2,204,18,0.13604
61,2,204,19,0.10385
61,2,204,20,0.11389
61,2,204,21,0.20161
61,2,204,22,0.10833
61,2,204,23,0.11245
61,2,204,24,0.10649
61,2,205,1,0.4837
61,2,206,1,0.1031
61,2,206,2,0.10238
61,2,206,3,0.10205
61,2,206,4,0.12628
61,2,206,5,0.1356
61,2,206,6,0.14542
61,2,206,7,0.14163
61,2,206,8,0.14133
61,2,206,9,0.17739
61,2,206,10,0.13219
61,2,206,11,0.11397
61,2,206,12,0.10607
61,2,207,1,0.075394
61,2,209,1,0.055947
61,2,209,2,0.064816
61,2,209,3,0.062081
61,2,209,4,0.057209
61,2,209,5,0.058754
61,2,209,6,0.059295
61,2,209,7,0.068587
61,2,209,8,0.057208
61,2,209,9,0.08935
61,2,209,10,0.058117
61,2,209,11,0.059024
61,2,209,12,0.066808
61,2,210,1,0.056573
61,2,210,2,0.073294
61,2,210,3,0.054391
61,2,210,4,0.076022
61,2,210,5,0.056404
61,2,210,6,0.071274
61,2,210,7,0.063273
61,2,210,8,0.054472
61,2,210,9,0.077154
61,2,210,10,0.063338
61,2,210,11,0.051189
61,2,210,12,0.074104
61,2,211,1,0.4837
61,2,211,2,0.16738
61,2,211,3,0.064849
61,2,212,1,0.25904
61,2,212,2,0.060545
61,2,212,3,0.066747
61,2,213,1,0.2294
61,2,213,2,0.052971
61,2,213,3,0.063436
61,2,214,1,0.22175
61,2,214,2,0.054373
61,2,214,3,0.043784
61,2,215,1,0.21179
61,2,215,2,0.051657
61,2,215,3,0.03143
61,2,216,1,0.069212
61,2,216,2,0.061898
61,2,216,3,0.05447
61,2,216,4,0.076391
61,2,216,5,0.050883
61,2,216,6,0.060615
61,2,217,1,0.060764
61,2,218,1,0.089808
61,2,218,2,0.093261
61,2,218,3,0.088036
61,2,218,4,0.1021
61,2,218,5,0.099246
61,2,218,6,0.11839
61,2,218,7,0.09152
61,2,218,8,0.089378
61,2,218,9,0.089413
61,2,218,10,0.091494
61,2,218,11,0.087279
